id,product,producer,vendor,price,validFrom,validTo,deliveryDays,publisher,publishDate,offerWebpage
325,2003,31713,42655,4157.91,1938-11-29,1951-01-10,5,683,1974-12-24,website
326,14369,11494,1919,5292.48,1939-05-02,1949-03-08,3,806,1917-11-30,website
327,23663,40566,3221,4249.93,2000-06-18,2005-08-02,1,357,1917-10-17,website
328,34510,33606,10972,332.74,2011-04-24,2000-05-09,1,802,1980-03-01,website
329,29008,6013,32613,2536.3,1983-11-02,1964-07-31,7,383,1934-08-11,website
330,5808,24063,42023,6619.03,1922-06-14,1973-08-12,6,115,1939-03-06,website
331,31799,35746,1716,1242.03,1973-07-14,1907-01-21,7,822,2010-09-03,website
332,5419,7553,11976,5659.6,1952-11-07,1974-04-28,6,403,1918-10-22,website
333,12887,5519,8962,7269.35,1996-10-29,1912-08-31,6,118,1948-05-15,website
334,12535,45097,15026,676.6,1940-10-24,2011-09-24,5,554,1908-07-02,website
335,13103,12509,18714,6473.86,1914-05-04,1979-09-30,6,338,1977-11-17,website
336,49276,37379,15346,2834.23,2015-08-30,1995-09-18,4,121,1903-06-04,website
337,40442,10698,7648,8938.54,2009-12-18,1998-10-29,4,998,1962-06-21,website
338,30919,38438,10125,2384.04,1906-04-28,2001-03-14,1,435,1963-06-30,website
339,7305,44081,3796,1653.44,1991-12-15,1972-12-03,7,938,1984-11-05,website
340,14496,41750,10193,5635.47,1907-12-11,1931-01-01,3,884,1959-03-23,website
341,35535,5406,18413,48.39,1913-07-03,1959-12-12,6,762,1945-04-22,website
342,5778,39119,25601,697.4,1967-02-03,2005-03-28,4,241,1950-03-06,website
343,27688,47998,45885,7201.46,1924-06-10,1900-03-23,2,387,1978-01-03,website
344,2545,40524,37116,4515.2,1903-11-28,1989-02-18,3,566,1908-10-31,website
345,1279,26566,10315,9504.39,1903-11-08,1907-09-03,6,206,1977-01-31,website
346,18487,14913,6750,8708.97,1924-10-11,1966-07-19,6,845,1946-09-14,website
347,8724,5699,28408,6281.44,1925-10-23,1977-07-07,6,264,1916-01-12,website
348,5807,49590,39310,3185.3,1973-10-23,1929-12-23,7,990,1918-12-19,website
349,9,38561,49146,6740,1957-08-13,1925-11-13,7,85,1919-05-23,website
350,12309,8277,17862,7647.22,1964-04-19,1944-05-02,2,698,1940-03-09,website
351,29294,25746,28776,4661.21,1952-05-09,1958-10-28,3,972,1996-05-21,website
352,22156,27025,7773,7470.53,1945-12-26,2004-03-19,4,662,2013-05-19,website
353,32196,28936,43678,3688.95,1995-01-22,2017-02-04,1,475,1907-02-25,website
354,43097,27300,5921,3486.95,1952-06-09,1990-10-03,6,505,1929-01-29,website
355,36827,37173,7964,4362.59,1941-09-01,1919-12-31,5,800,1965-10-05,website
356,9489,46679,6992,9946.18,1973-10-22,1993-02-25,1,198,1908-02-12,website
357,45655,26561,25927,3905.13,1997-04-18,1958-03-06,4,115,2002-11-11,website
358,24763,27000,19072,1810.93,1945-07-04,1999-03-29,7,112,1948-10-19,website
359,49765,8753,2113,8834.3,1985-07-11,1969-04-16,3,61,1919-04-21,website
360,17517,19458,10990,5261.96,2004-09-10,1951-04-18,6,405,1903-07-14,website
361,7639,34492,31106,1562.15,1910-11-06,1972-09-28,3,161,1927-11-02,website
362,8595,37159,41383,221.95,2019-03-31,1934-09-02,7,586,1937-05-14,website
363,17830,21320,30501,7522.5,1902-07-21,2017-09-28,6,204,1950-11-11,website
364,38772,41974,12412,1892.96,1913-10-15,1968-04-21,2,137,2001-08-30,website
365,16819,45929,10719,81.04,1992-06-21,1975-10-29,7,19,1909-04-02,website
366,31352,42439,48961,4739.12,1965-03-13,1935-07-02,5,167,1934-06-29,website
367,15671,30939,45626,5701.91,1922-07-17,1978-10-18,5,59,1986-05-28,website
368,8424,24805,7538,703.47,1989-06-27,1951-02-11,5,771,1986-10-17,website
369,5125,8377,24571,6256.8,2008-06-13,1944-06-30,2,517,1929-02-25,website
370,33331,10754,7067,7171.36,1908-10-19,2006-01-28,4,795,1903-08-04,website
371,37778,18658,41126,3297.35,1973-08-13,1989-10-28,2,729,2000-06-06,website
372,11176,7991,1920,7795.16,1900-01-15,1958-08-22,4,476,1966-06-08,website
373,1217,14354,16434,9200.89,1939-11-08,1910-07-25,7,777,1964-08-18,website
374,42252,17889,11548,6627.27,1975-03-17,1991-05-20,7,603,2003-12-18,website
375,12439,17350,46072,964.12,2007-12-29,1944-06-22,2,189,1941-01-09,website
376,18776,12891,22857,1291.15,1956-05-17,2017-09-27,6,638,1907-11-18,website
377,47659,40424,39238,1046.79,1932-02-06,2012-06-01,4,345,1907-10-11,website
378,22760,11627,14477,6164.71,1975-03-29,1973-03-05,7,706,1928-09-29,website
379,40595,781,6940,2322.65,1973-02-09,1950-04-04,4,288,2003-03-01,website
380,15179,46683,35275,2309.07,2000-10-29,1960-10-11,2,387,1914-04-05,website
381,40529,41513,26523,38.96,2001-02-17,1981-08-22,5,105,1943-11-23,website
382,11351,46920,22742,3486.96,2015-05-05,1985-05-30,3,230,1900-03-11,website
383,44778,43661,15669,8947.77,1926-04-10,1951-09-02,6,21,2012-03-14,website
384,3518,25762,709,9823.13,1961-05-23,1973-09-26,3,446,2001-11-15,website
385,27914,25118,23724,5404.32,1987-10-22,1911-06-29,5,203,1976-10-22,website
386,31450,13230,12363,126.82,1973-03-29,1945-03-12,1,341,1930-09-08,website
387,41403,42681,35164,6230.87,1948-12-15,1919-08-20,1,724,1960-09-17,website
388,25108,44932,18691,4448.83,1961-12-11,1909-08-06,1,426,1957-06-15,website
389,21476,6840,14884,9537.77,1963-12-29,1958-11-09,6,331,2018-05-19,website
390,5020,15842,18217,6114.4,1998-01-28,1949-03-25,4,41,1951-10-01,website
391,20903,9461,38018,7477.44,1971-07-08,1905-06-29,3,785,1993-11-08,website
392,19091,15748,7077,5337.95,1948-09-08,1990-08-12,1,550,1978-02-02,website
393,5998,42438,38911,4763.26,1945-07-25,1967-11-03,3,825,2005-04-07,website
394,34185,49125,21801,466.19,1916-07-28,1918-04-06,2,173,1937-09-23,website
395,46599,31133,733,2955.89,1931-12-12,1964-04-29,1,385,1943-12-23,website
396,30194,17608,18985,9344.56,1998-11-02,1943-11-28,1,531,1965-08-05,website
397,7043,36415,39121,6931.48,1980-05-27,2008-05-11,5,306,1931-06-13,website
398,18110,39796,3995,7690.02,1940-05-14,1911-10-17,2,639,1927-06-10,website
399,45469,44452,16262,9568.99,1968-03-19,1955-02-14,7,692,1946-05-27,website
400,34263,48601,42722,6513.95,1953-07-28,1917-10-17,6,328,1901-11-11,website
401,46617,46028,33882,2378.53,1970-10-26,2014-03-21,1,221,1995-04-18,website
402,36365,25513,1771,1989.58,1978-09-17,1982-04-08,5,368,1985-12-30,website
403,32652,27198,36715,5881.22,1982-02-07,1996-10-23,3,652,2000-10-29,website
404,12417,23598,46929,6517.77,2011-09-03,1929-04-13,1,655,1924-08-03,website
405,14699,40049,19989,1099.6,2010-02-23,2012-12-27,1,212,1957-11-24,website
406,25850,857,39706,5119.76,1924-06-12,1932-08-19,2,8,1970-09-05,website
407,36773,36044,9340,8567.02,1955-04-22,1948-12-27,5,24,1940-04-28,website
408,39063,27120,11781,8494.67,1923-01-05,1941-10-20,5,638,1983-01-26,website
409,31728,8835,34917,8678.43,1963-04-03,1905-07-30,1,769,1965-10-06,website
410,29797,3065,33727,5387.34,1935-07-31,1957-08-10,2,53,1904-07-13,website
411,39886,49533,21290,1218.33,1959-09-10,1951-04-06,2,6,1903-11-10,website
412,38415,3811,12350,1928.34,1900-11-22,1988-09-13,7,274,1942-02-03,website
413,5228,1382,436,2998.63,2019-12-11,1999-06-23,6,72,1978-08-19,website
414,34607,13233,33049,9985.29,1998-10-05,1914-09-05,5,849,1923-06-22,website
415,37851,17959,28581,1055.34,1929-10-30,1981-11-26,2,774,1975-05-04,website
416,29134,39644,37474,3084.05,1943-12-23,1952-07-28,6,247,1926-05-09,website
417,11351,17527,45098,508.86,1954-05-03,1942-06-17,5,204,1999-06-13,website
418,47189,12656,23241,2822.32,1960-10-26,1993-11-16,7,634,1965-04-10,website
419,35719,16677,28497,1185.23,1955-11-12,1939-04-03,2,53,1902-06-23,website
420,9161,14871,35102,1553.35,1946-06-06,1900-09-18,1,862,1966-12-06,website
421,33131,21025,18701,6945.23,1921-08-18,1916-12-08,3,186,1910-05-26,website
422,39390,20982,14878,3723.36,1903-10-22,1979-02-13,7,294,1933-04-09,website
423,46502,13947,17368,772.09,2012-03-30,1938-07-21,3,707,1949-04-26,website
424,22444,25821,12857,2037.73,1943-03-22,1992-12-30,2,933,1928-04-23,website
425,13030,33623,37191,3127.9,2012-10-02,1977-08-24,7,179,1901-04-05,website
426,27533,42002,36766,2092.04,1972-04-03,1955-10-27,7,638,1978-04-11,website
427,21607,14912,37612,33.69,1900-05-15,1938-12-20,2,261,2017-10-04,website
428,14658,46674,27833,4955.45,2009-11-01,1906-02-15,3,16,1950-04-27,website
429,7724,14329,36517,8939.93,1989-02-06,2012-04-14,3,293,1928-06-21,website
430,43740,20495,4083,5144.9,1973-08-24,1984-06-27,3,603,1909-05-09,website
431,23809,5959,7106,7485.09,2014-02-08,2011-07-28,2,272,2010-05-23,website
432,42948,29864,18145,6237.22,1982-10-21,1972-02-08,4,795,1922-11-28,website
433,11423,2447,3044,543,1964-11-14,1992-05-19,3,94,1932-11-10,website
434,5773,36082,35270,1012.55,1984-08-30,1962-01-30,3,343,1971-03-09,website
435,19929,38893,47796,4414.01,2011-07-22,1908-03-21,3,969,1976-07-17,website
436,9135,10966,16641,8680.01,2010-11-03,1971-11-23,6,984,1979-11-16,website
437,38606,6070,12305,5472.54,2016-12-08,2011-05-04,3,814,1978-04-04,website
438,5894,46641,13050,5984.84,2013-06-30,2000-09-13,5,515,1946-11-21,website
439,44697,22814,8300,5725.98,1946-08-07,1941-05-05,2,34,1958-12-09,website
440,44205,3297,40311,4446.54,1927-09-15,2013-05-21,6,759,1910-03-15,website
441,42969,26893,6554,9222.91,1942-01-11,1948-04-26,3,149,1946-11-08,website
442,47121,33411,36719,3058.64,1953-02-05,2013-09-10,7,257,1965-03-09,website
443,22314,1148,1088,1962.94,1944-11-10,1953-05-01,3,667,1932-05-04,website
444,13338,41105,9755,1420.45,2018-01-09,1911-08-08,5,526,2015-10-05,website
445,2234,46823,13156,478.38,2016-02-13,2018-08-08,3,806,1910-06-29,website
446,23903,755,48935,8690.54,1982-07-21,1946-09-29,2,647,2009-04-08,website
447,11677,25526,37554,1729.05,1940-11-12,1937-11-13,7,967,1925-07-13,website
448,26846,46045,13886,9602.64,1955-11-28,2006-12-28,7,564,1973-12-27,website
449,18677,49401,10516,1744.08,1936-12-06,1976-03-02,3,321,2004-06-08,website
450,24341,21400,40209,7193.71,1955-02-11,2010-12-31,1,268,2019-03-19,website
451,19613,35198,14308,7822.05,1984-01-31,1917-01-31,7,464,2016-01-31,website
452,46674,37662,42769,4240.84,2005-04-20,2019-07-26,2,102,1951-09-30,website
453,49079,15335,36910,200.61,2013-11-04,1956-01-30,2,807,1904-04-12,website
454,38250,40908,45177,4507.74,1961-01-27,1912-12-18,5,796,1910-05-26,website
455,23694,23688,39283,8160.87,2011-05-25,1908-10-30,2,124,1944-05-18,website
456,12913,14680,13195,1712.7,1940-07-20,1946-06-07,2,360,1994-03-05,website
457,12673,31486,44470,7545.1,1926-02-18,1925-07-07,4,789,1900-08-26,website
458,20651,16177,37351,3436.45,1960-11-28,1908-01-16,3,408,1903-07-12,website
459,39619,39564,33188,125.73,1988-03-11,1954-04-28,2,945,1908-09-18,website
460,18673,38492,43505,3265.71,1995-05-07,2001-09-10,6,385,1927-06-08,website
461,38462,34067,30074,3182.42,1993-02-09,1969-03-23,5,897,1954-06-14,website
462,28138,5982,14881,6014.39,1932-08-21,1979-06-11,2,245,1912-03-27,website
463,45825,19368,23513,9186.82,1959-12-18,1943-11-13,6,808,2015-05-22,website
464,28761,46675,33758,3940.53,1944-08-01,1919-03-25,3,575,1998-05-09,website
465,13172,44314,42138,8146.01,1919-08-02,1975-03-19,1,202,1962-08-20,website
466,31598,39587,15289,7402.51,1978-10-13,1950-07-14,5,70,1905-12-18,website
467,457,8054,12491,1435.31,1977-04-23,1969-05-02,1,58,1991-01-18,website
468,10500,21084,25669,8893.17,1905-11-14,1912-02-11,6,360,1949-11-26,website
469,6512,25010,37982,6704.85,2000-07-24,1960-07-04,1,83,1909-04-10,website
470,3722,27686,17141,3241.28,1948-06-09,1977-12-23,3,137,2001-03-22,website
471,19701,3460,23051,4009.36,1942-07-04,1978-09-30,3,545,1961-07-17,website
472,29050,31575,16183,9155.18,1906-11-16,1961-08-19,3,659,1904-04-28,website
473,49526,26090,17395,9063.03,2003-06-18,1907-11-03,6,695,1984-10-12,website
474,28867,46845,46066,2506.06,1952-07-09,1964-12-18,2,541,1970-12-07,website
475,2431,3532,11113,2699.24,1979-03-09,1941-07-28,7,503,2016-11-10,website
476,48894,45303,21896,6770.06,1950-07-15,1970-03-21,3,852,1958-11-28,website
477,4735,4320,24956,6830.61,1912-12-05,1925-02-24,5,734,1909-04-10,website
478,873,2439,42743,2070.99,1961-12-27,2001-09-30,1,161,1920-12-13,website
479,1889,16985,40082,1173.65,1931-02-19,2000-12-12,6,776,1924-05-23,website
480,39663,45404,7674,6993.66,1959-03-11,1978-11-20,2,371,2014-06-10,website
481,1506,21729,29346,1606.92,2010-04-24,2008-03-07,1,327,1950-07-18,website
482,5984,1225,33472,3352.3,2009-03-20,2004-08-11,4,940,1937-06-24,website
483,18558,31456,45748,711.56,2004-11-22,1977-11-11,3,336,1900-02-16,website
484,33339,43599,33523,1274.88,1904-04-23,2018-08-25,5,834,1926-03-20,website
485,36014,32590,35807,7571.95,1914-12-04,1943-07-29,6,176,1996-10-03,website
486,5915,32665,16620,7833.82,2014-01-27,1975-06-30,1,866,1947-07-24,website
487,11453,44454,11070,6851.45,2015-10-15,1949-05-03,6,805,2001-11-27,website
488,762,27185,27879,6347.65,1922-10-02,1965-01-30,3,987,2012-03-05,website
489,44130,4105,1417,6911.26,1917-10-01,1907-05-05,3,125,1965-01-08,website
490,37307,17891,29387,5847.55,1906-02-03,2002-09-04,7,854,1981-07-26,website
491,20686,44185,11900,6492.91,1904-11-21,1932-08-04,1,996,2002-06-18,website
492,22635,5771,2067,2441.68,1925-09-07,1967-05-12,3,829,1954-12-29,website
493,23945,47170,49095,3343.26,1995-11-13,1973-08-12,5,963,1967-04-23,website
494,17111,11943,26023,4281.57,1973-12-02,1902-05-06,4,398,1932-04-07,website
495,8661,21794,8030,5149.77,2015-01-24,1978-08-21,5,776,1919-09-03,website
496,16230,4940,18018,551.81,1964-12-14,1995-01-16,3,9,1958-09-05,website
497,40220,5421,373,6463.68,1943-10-01,1913-09-16,3,431,1935-07-13,website
498,43835,18921,45756,3788.07,1946-05-28,1948-08-08,1,333,1993-01-03,website
499,48994,49197,17991,5128.06,1976-05-25,1901-08-26,2,600,1945-09-04,website
500,27834,36636,34715,2541.7,2001-01-26,1920-01-01,4,682,1972-11-20,website
501,100,39625,20424,6131.76,1998-11-13,1970-07-01,1,566,1947-11-24,website
502,26402,14035,13615,9405.95,1970-04-04,1946-09-30,1,963,1936-06-10,website
503,25346,4904,4401,7186.55,1908-06-12,1976-06-06,3,758,2017-11-19,website
504,46749,45396,44015,6158.39,1943-03-06,2006-01-08,7,555,1966-09-16,website
505,26294,32197,9137,7403.08,1978-06-27,2013-08-19,2,195,1926-04-05,website
506,13660,27648,47025,2594.39,1992-11-16,1945-07-29,6,273,1949-07-06,website
507,23878,21315,19196,8190.22,1909-06-25,1901-12-20,7,257,1922-10-18,website
508,10513,14897,7690,1196.13,2003-10-17,1917-03-29,5,391,1903-09-04,website
509,31264,27561,25689,69.46,1903-03-25,1994-03-21,3,306,1907-12-07,website
510,49154,31792,32350,5784.76,1959-07-18,1958-10-01,2,333,1927-04-01,website
511,45733,36138,29656,6260.75,1947-04-23,1933-12-21,5,599,1990-05-04,website
512,7457,31855,9438,8227.86,1999-07-20,1954-07-15,4,122,1917-06-11,website
513,28815,14689,8968,6194.78,1949-11-18,1900-09-13,5,944,1987-09-01,website
514,44613,5472,24878,975.21,1945-07-10,2012-06-13,1,876,1972-10-11,website
515,25174,42020,24861,4925.84,1923-02-19,1928-05-07,5,363,1964-06-24,website
516,1696,39431,13721,8079.65,2002-03-04,1956-12-02,2,893,1937-10-22,website
517,45141,41305,15185,5117.36,2001-02-07,1942-12-10,1,63,1917-03-31,website
518,3691,17429,9509,1195.25,1938-12-19,2009-02-24,2,98,1955-03-26,website
519,47307,44813,35222,2809.41,1944-09-10,1961-08-11,2,413,1982-10-05,website
520,16994,47646,10258,6732.24,1906-06-30,1994-01-07,7,98,1914-04-11,website
521,23683,36012,9848,3984.08,1960-12-30,1978-10-25,6,496,1932-09-15,website
522,34503,46236,18446,5322.9,1918-08-15,1998-06-24,6,417,1927-10-27,website
523,45043,25697,23108,4205.03,1919-09-16,1967-08-15,7,987,1910-06-12,website
524,36643,28941,3762,1840.02,2018-06-12,2003-03-07,7,479,1989-01-12,website
525,25744,23965,41176,3246.07,1937-07-12,2019-05-02,5,966,2015-09-08,website
526,4123,38717,7347,4760.92,1940-08-24,1923-05-08,3,906,1952-03-13,website
527,6170,39515,36230,2218.11,1985-11-24,1904-02-16,2,548,1981-07-14,website
528,35767,16792,4013,989.23,1921-09-29,1959-05-18,6,630,1976-05-31,website
529,32779,30018,32009,9624.58,1944-12-02,1954-10-22,7,395,1966-02-10,website
530,40314,24835,4822,4062.29,1953-03-30,2016-04-12,5,789,1979-12-30,website
531,16981,15266,133,7928.17,1915-07-22,1977-12-15,1,407,1989-12-30,website
532,2414,33443,40056,2024.25,1942-06-12,1982-03-11,3,939,1978-01-13,website
533,28254,27781,22075,5112.18,2017-12-19,1958-03-16,7,216,2015-08-23,website
534,15843,11942,23357,2793.94,1900-10-12,1915-03-07,2,37,1966-06-12,website
535,9270,2831,5051,6589.47,1915-01-01,2012-11-08,5,800,1957-12-08,website
536,21205,6193,32195,8399.45,2018-01-12,1942-07-25,5,15,1957-07-02,website
537,36028,47016,43824,6984.63,1987-06-28,1973-05-26,3,527,2016-05-16,website
538,32645,9625,49817,8680.12,1914-06-28,1995-12-27,6,909,2017-08-17,website
539,24251,16999,33849,6097.42,1960-07-13,1912-04-29,4,399,1959-03-24,website
540,47022,21833,7105,3260.01,1961-05-11,2017-01-18,4,833,1922-07-02,website
541,9001,49465,48564,8502.49,1946-12-17,1920-10-05,4,74,1946-08-16,website
542,34737,6283,10357,6513.36,1900-08-11,1955-12-27,1,198,1933-02-20,website
543,42942,13332,1295,9419.21,1996-05-26,1949-08-10,7,974,1985-11-05,website
544,31363,26842,19402,7909.83,1923-04-12,1903-08-02,4,182,1991-09-07,website
545,45585,14680,11896,4197.8,1994-05-22,1926-01-07,6,299,1945-01-08,website
546,49834,48399,22639,7566.73,1981-07-27,1966-03-16,4,32,1998-08-21,website
547,7595,32934,21831,1590.76,1910-04-11,1996-02-28,4,593,1988-03-28,website
548,44855,36296,24014,4336.91,1906-11-15,1960-09-03,1,598,1900-10-26,website
549,36548,23210,18425,820.22,1945-08-31,1978-05-30,1,392,1918-01-29,website
550,9657,35048,1939,7372.11,2003-01-17,1915-11-13,2,902,1947-06-21,website
551,2395,34848,18228,3093.23,2014-06-09,2007-05-31,1,391,1985-01-06,website
552,19690,43898,40182,394.91,1998-02-02,1911-12-02,1,730,1903-05-01,website
553,14214,11983,37909,4008.08,1972-10-08,1962-11-05,1,582,2018-05-12,website
554,28839,31588,43770,5866.42,1942-01-14,1951-06-25,6,876,1924-07-05,website
555,12964,3654,31808,9092.82,2005-08-09,1932-03-16,3,386,1955-01-07,website
556,16987,30512,12494,8232.71,1969-11-18,1986-12-20,6,398,1936-09-11,website
557,8946,45038,1280,2989.68,2007-11-20,1925-06-24,3,991,2003-06-15,website
558,42957,22200,40088,9573.46,2000-11-04,2014-06-12,4,712,1983-03-09,website
559,44154,18028,41659,7256.66,1992-10-11,1913-07-26,5,303,1974-08-21,website
560,5522,39487,20142,4237.76,1996-11-16,1988-04-25,5,611,1912-01-28,website
561,17463,21985,3223,7581.93,1902-03-25,1948-04-29,7,85,1966-10-27,website
562,19485,110,4919,2681.96,1980-10-18,2006-09-07,3,247,2004-04-29,website
563,31457,26380,41574,3185.17,1929-07-04,1939-07-07,3,53,1993-05-23,website
564,39119,3756,38680,984.4,1928-12-07,1960-01-15,4,571,2008-05-19,website
565,11372,29689,23653,7283.05,1927-10-04,1984-12-16,1,118,1952-04-22,website
566,38199,16510,8894,9585.64,2007-01-30,2017-05-18,5,1,1981-04-30,website
567,22014,44086,13863,6826.36,1927-03-09,2007-01-05,1,95,1952-01-22,website
568,31089,17382,24221,6476.68,1919-10-28,1916-12-17,4,999,1927-09-14,website
569,15097,4419,9855,7886.33,1936-03-18,1951-06-22,5,548,1914-08-26,website
570,34117,9050,3615,1450.75,2005-06-03,1947-04-05,3,729,1974-02-15,website
571,18348,14099,37071,9951.07,1948-09-20,1974-12-19,1,450,1963-09-13,website
572,23453,18676,22284,9612.49,2010-10-31,2017-12-05,3,63,1938-10-26,website
573,35057,24427,16978,4004.97,1970-05-17,1955-04-29,1,190,1924-07-20,website
574,21003,49172,6376,1280.79,1944-12-15,2015-06-06,6,677,2012-06-15,website
575,44686,30612,33790,8821.44,1904-06-23,1957-05-16,7,405,1955-12-19,website
576,26532,27256,2652,186.2,2016-07-26,1953-02-08,1,274,1980-08-29,website
577,11750,10655,11783,9247.95,2004-02-03,1958-04-21,3,763,1972-06-02,website
578,19492,10379,38779,5638.22,2013-10-14,1950-02-02,5,355,1983-02-07,website
579,45767,22319,8761,5718.42,1953-09-16,1966-05-02,6,257,2004-06-03,website
580,16396,16925,40542,1140.51,1909-06-26,2001-07-27,1,640,1929-11-28,website
581,7173,39410,21182,134.74,2000-02-18,1956-03-25,1,290,1932-08-09,website
582,6912,42591,11829,8511.35,1958-05-06,2017-03-18,4,602,1980-06-08,website
583,46727,35393,3219,3988.42,1927-04-24,1920-01-09,5,519,1938-01-28,website
584,43785,695,44791,8869.84,2019-11-30,1963-09-07,2,401,1901-06-10,website
585,31677,33941,17890,6105.44,1902-06-17,1962-02-18,4,148,1994-03-29,website
586,44032,9025,4714,452.77,1908-04-01,1914-08-04,6,139,1999-06-24,website
587,26429,2246,44955,678.41,1910-11-23,1920-01-11,7,111,1974-03-06,website
588,37998,12000,41971,9520.63,1924-07-14,1913-05-12,6,284,2012-11-13,website
589,23788,12016,32073,794.73,1976-06-01,1959-10-16,1,423,1956-03-16,website
590,27049,7671,18732,8854.03,1959-11-04,1960-04-05,4,281,1969-11-10,website
591,10670,29823,30605,6699.05,1969-08-30,2001-01-23,5,544,1992-06-05,website
592,22227,19551,21899,8375.91,2015-05-31,2005-12-06,7,139,1921-07-23,website
593,21454,4076,2320,357.74,1933-07-17,1999-10-14,6,248,2009-09-13,website
